,t,s
11669,11.669,1.8133119972305876
11670,11.67,1.8010476353863374
11671,11.671,1.7886323115857816
11672,11.672,1.7760723552068194
11673,11.673,1.763374111351322
11674,11.674,1.7505439340008706
11675,11.675,1.7375881793053376
11676,11.676,1.72451319901504
11677,11.677,1.711325334066382
11678,11.678,1.6980309083303073
11679,11.679,1.6846362225320068
11680,11.68,1.6711475483496878
11681,11.681000000000001,1.6575711226994108
11682,11.682,1.6439131422123163
11683,11.683,1.6301797579097745
11684,11.684000000000001,1.6163770700813123
11685,11.685,1.6025111233694886
11686,11.686,1.588587902065087
11687,11.687,1.5746133256154913
11688,11.688,1.5605932443482613
11689,11.689,1.5465334354114768
11690,11.69,1.5324395989316095
11691,11.691,1.5183173543893045
11692,11.692,1.5041722372126918
11693,11.693,1.4900096955874471
11694,11.694,1.4758350874822341
11695,11.695,1.461653677887735
11696,11.696,1.4474706362669478
11697,11.697000000000001,1.4332910342140768
11698,11.698,1.4191198433188972
11699,11.699,1.4049619332331134
11700,11.700000000000001,1.3908220699349254
11701,11.701,1.376704914187636
11702,11.702,1.3626150201879201
11703,11.703,1.3485568343990655
11704,11.704,1.3345346945643222
11705,11.705,1.3205528288952164
11706,11.706,1.3066153554295887
11707,11.707,1.2927262815538936
11708,11.708,1.2788895036842605
11709,11.709,1.265108807100548
11710,11.71,1.2513878659277682
11711,11.711,1.2377302432589685
11712,11.712,1.2241393914137568
11713,11.713000000000001,1.210618652326613
11714,11.714,1.1971712580590506
11715,11.715,1.1838003314297993
11716,11.716000000000001,1.170508886757124
11717,11.717,1.157299830707534
11718,11.718,1.1441759632450232
11719,11.719,1.1311399786752923
11720,11.72,1.1181944667792127
11721,11.721,1.105341914030141
11722,11.722,1.0925847048895312
11723,11.723,1.079925123175672
11724,11.724,1.0673653535002445
11725,11.725,1.054907482767674
11726,11.726,1.0425535017323448
11727,11.727,1.03030530660882
11728,11.728,1.0181647007304329
11729,11.729000000000001,1.00613339625168
11730,11.73,0.9942130158900913
11731,11.731,0.9824050947032228
11732,11.732000000000001,0.9707110818968168
11733,11.733,0.9591323426600709
11734,11.734,0.9476701600242899
11735,11.735,0.9363257367412396
11736,11.736,0.9251001971777567
11737,11.737,0.9139945892232182
11738,11.738,0.9030098862067198
11739,11.739,0.8921469888208852
11740,11.74,0.8814067270494493
11741,11.741,0.8707898620958076
11742,11.742,0.8602970883099321
11743,11.743,0.8499290351112289
11744,11.744,0.8396862689048743
11745,11.745000000000001,0.8295692949895671
11746,11.746,0.8195785594544975
11747,11.747,0.8097144510636446
11748,11.748000000000001,0.799977303125532
11749,11.749,0.7903673953467941
11750,11.75,0.7808849556678418
11751,11.751,0.7715301620792865
11752,11.752,0.7623031444176158
11753,11.753,0.7532039861389531
11754,11.754,0.7442327260696558
11755,11.755,0.7353893601327254
11756,11.756,0.726673843049035
11757,11.757,0.7180860900124753
11758,11.758000000000001,0.7096259783382528
11759,11.759,0.7012933490835707
11760,11.76,0.6930880086400922
11761,11.761000000000001,0.6850097302975882
11762,11.762,0.6770582557783376
11763,11.763,0.6692332967417459
11764,11.764000000000001,0.6615345362589599
11765,11.765,0.6539616302570691
11766,11.766,0.6465142089327218
11767,11.767,0.6391918781349385
11768,11.768,0.6319942207170366
11769,11.769,0.6249207978575408
11770,11.77,0.6179711503500683
11771,11.771,0.6111447998622317
11772,11.772,0.6044412501635609
11773,11.773,0.5978599883225844
11774,11.774000000000001,0.5914004858731662
11775,11.775,0.585062199950328
11776,11.776,0.5788445743956433
11777,11.777000000000001,0.572747040832569
11778,11.778,0.5667690197118603
11779,11.779,0.5609099213274118
11780,11.78,0.5551691468027995
11781,11.781,0.5495460890488919
11782,11.782,0.5440401336928269
11783,11.783,0.5386506599787653
11784,11.784,0.5333770416407709
